Q_ID,Distance
1753,0
527,0
3399,1.333
3340,3.931
2711,0
4446,3.407
3817,1.333
3407,0
511,0
1695,3.429
3442,1.333
3191,3.065
4785,3.51
161,1.0
4717,3.2
3117,3.123
3908,2.333
49,4.353
2882,0
2447,0
3195,4.099
3433,0
4410,3.167
4474,3.079
4942,4.635
1807,1.0
4000,0
1798,3.6
2236,2.0
3571,5.669
238,1.333
3186,2.833
2754,0
3313,2.0
3829,4.0
1046,4.378
5098,0
221,5.475
3228,3.015
4849,3.143
4624,0
5432,1.333
223,3.034
688,2.838
5266,1.958
3512,2.0
1112,3.552
3783,2.985
1489,2.222
2132,1.929
2682,2.667
1734,0
3725,2.255
2678,2.5
2765,2.568
2280,2.597
3454,8.989
2067,0
671,2.123
3853,1.333
159,4.537
427,2.625
2867,1.333
1837,0
5326,5.478
563,4.824
5340,3.118
330,3.527
255,3.008
1634,1.333
167,2.292
5090,3.385
1249,1.0
1955,2.0
1035,0
3880,1.333
938,4.981
4621,0
1786,0
2100,3.556
3022,0
1375,1.0
4964,1.333
4975,0
1342,1.0
2549,0
4741,4.8
211,3.33
2556,2.971
3075,3.524
3250,1.333
1625,0
623,1.333
4851,3.607
5139,2.0
1990,0
835,2.0
2471,1.333
4919,0
4637,4.318
337,1.667
2845,2.0
4365,2.462
5420,4.842
3036,3.894
565,1.964
5305,2.123
2796,2.167
104,2.167
4016,0
865,1.0
3552,2.123
2968,2.667
5207,2.167
3767,4.714
1254,1.0
3568,2.0
1443,2.588
4275,4.095
5329,3.995
2213,0
5046,4.273
4409,6.244
3961,4.829
3809,3.127
3569,1.333
4854,5.806
2199,1.333
